"id","nom","ingredients"
2139469884,Savon Miel et Muscade,"huile d'olive, graisse végétale, huile d'amande douce, huile de coco,  eau de source, hydroxyde de sodium, amandes moulues bio.,miel et cire d'abeille de la montagne bleue. canelle, huile essentielle de muscade bio."
2139469889,plant de tomate italienne bio, 
2139469890,Potage de panais et d'oignons,"oignons, panais, bouillon de légumes maison"
2139469891,Truite Mouchetée ,truite
2139469892,Vin Rosé Osez,vin rosé
2139469893,"Vin Rouge ""Monsieur Dulude""",vin rouge
2139469897,lait entier 3.8%MG,lait entier
2139469898,lait chocolat ,"lait, cacao bio, sucre de canne bio"
2139469899,yogourt nature,"lait écrémé, bactéries de fermentation"
2139469900,yogourt érable ,"lait écrémé , sirop érable bactéries fermentation"
2139469901,yogourt moka,"lait écrémé, café bio, sucre de canne bio, sirop erable bio, bactéries de fermentation"
2139469902,yogourt vanille,"lait écrémé, vanille et bactéries de fermentation"
2139469903,yogourt citron,"lait écrémé, citron, sucre de canne bio, bactéries de fermentation"
2139469904,yogourt pommes et canneberges,"lait ecrémé, pommes, canneberges, sucre de canne bio et bactéries de fermentation"
2139469905,yogourt bleuets,"lait ecrémé, bleuets, sucre de canne bio et bacteries de fermentation"
2139469906,yogourt orange ,"lait ecrémé, orange, sucre de canne bio, bactéries de fermentation"
2139469907,yogourt framboises,"lait ecrémé, framboises, sucre de canne, bactéries de fermentation"
2139469908,yogourt nuage de caramel au beurre,"lait écrémé, caramel, sucre de canne bio, bactéries de fermentation"
2139469909,yogourt explosion de fruits,"lait ecrémé, fruits mélangés, fraises, framboises, bleuets, poires, pommes, sucre de canne bio et bactéries de fermentation"
2139469910,yogourt aux poires et coriandre,"lait ecrémé, poires coriandre sucre de canne bio et bactéries de fermentation"
2139469911,fromage cottage a l'ancienne,"lait ecrémé, bactéries fermentation et presure vetetale"
2139469912,creme 15%,lait entier et ajout d'un peu de crème pour balancer
2139469913,beurre 1/2 sel,creme et sel de mer
2139469914,yogourt glacé à la vanille ,"lait ecrémé, sucre de canne, vanille et farine de tapioca"
2139469915,"Soupe poulet, nouilles et légumes","bouillon de légumes maison, carotte, vermicelle, oignons, céleri, poulet"
2139469918,CARRÉ de chevreau ( nouveau),viande de chevreau
2139469919,GIGOT de chevreau,viande de chevreau
2139469920,ROTI D'ÉPAULE,viande de chevreau
2139469921,Ciboulette fraîche bio,ciboulette
2139469922,Soupe au saumon,"bouillon légumes maison, saumon, patates douces, pommes de terre, oignon, céleri, "
2139469923,Pâtes aux haricots et poivrons,"pâtes, haricots mélangés, poivron rouge, sauce tomate"
2139469924,lait 2%,lait 
2139469925,Pomme de terre jaune bio de SEMENCE, semence de pomme de terre
2139469930,Plant de Zucchini bio, 
2139469931,Plant de concombre anglais bio, plant de concombre
2139469932,Filet de dinde herbes provençales,"filet dinde, eau, huile de canola, sucre, légumes déshydratés(tomate, ail, oignon), sel de mer, moutarde de dijon, épices, lavande, arôme artificiel"
2139469933,"Filet dinde mariné érable, poivre et chipotle","filet dinde, eau, huile de canola, sucre, cassonade, sel de mer, épices, amidon de maïs, extrait sec de glucose, oignon en poudre, arôme naturel et artificiel, arôme de fumée"
2139469936,Ragoût de dinde ,"dinde, bouillon dinde(eau, dinde, légumes, ail, épices), dinde hachée, oignons, ail, farine, sel, épices"
2139469937,Plant de courge Butternut bio, plant
2139469938,Plant de courge Spaghetti bio, plant
2139469941,saucisses italienne douce,"lapin, épices irradiées, sucre, ail en poudre"
2139469942,saucisses italienne forte,"lapin, chapelure de blé, sel, épices, sucre, erythorbate de sodium"
2139469943,Plant de basilic bio ,plant
2139469945,Laitue feuille de chêne rouge bio,laitue en feuille tendre au goût délicat
2139469946,Chou Kale frisé biologique,chou kale
2139469947,Asperges de transformation,asperges
2139469948,Plant de concombre libanais bio, plant
2139469949,plant de concombre des champs bio, 
2139469951,Tatsoï - Bio,tatsoï
2139469952,Dattes Croquante,"datte bio, amande bio, noix de grenobles bio"
2139469953,Dattes Amandine,"datte bio, amande bio, fleur d'oranger, sirop d'érable."
2139469955,Dattes Coco-Cajou,"datte medjool bio, noix d'acajou bio, coconut grillé bio, sel de mer."
2139469960,Assortiment de dattes farcies,"dattes. amandes, sucre d'érable, fleur d'oranger, coconut râpé, lait condensé sucré, chocolat noir, noix de coco grillée, noix de grenobles, pistaches, chocolat blanc, pacanes, cassonade."
2139469962,Concombre libanais,concombre
2139469963,Beurre d'arachide crémeux biologique,arachides biologiques
2139469964,Chou-rave mixte - Bio,chou-rave vert(1) et mauve(1)
2139469969,Concombre libanais bio ,concombre libanais
2139469970,Extrait d'argousier pur,jus d'argousier jus de raisin blanc
2139469974,Laitue batavia,laitue
2139469975,Tomate de serre #2,tomate
2139469976,Fromage féta pot de semure fine herbe,"100% lait"
2139469977,Ail frais - Bio,ail
2139469978,Tomates rouges bio,tomate
2139469979,Brocoli Bio,brocoli
2139469981,Gourganes,gourganes fraiches
2139469983,Haricots jaunes Bio,haricots
2139469984,Tomates cerises bio jaunes,tomate
2139469985,caramel au miel,"miel, sirop mais, lait condensé"
2139469986,Muffin aux pêches et avoine,"flocons d'avoine, farine moulin lapierre, pêches, boisson de soya, sucre, oeufs, huile canola"
2139469987,Soupe consistante aux tomates et aubergines,"tomates, aubergine, oignons, fèves de lima, pois verts, pesto de fleur d'ail, quinoa blanc, riz sauvage, vermicelle de riz brun, assaisonnement"
2139469988,Potage de lentilles rouges,"lentilles rouges, bouillon de poulet, carotte, oignon, assaisonnement"
2139469990,Gelée de cassis,"cassis, eau ,sucre"
2139469991,Sirop de cassis,"cassis, eau, sucre"
2139469992,Sirop de fleurs de sureau,"fleurs de sureau, eau, sucre, citron, acide citrique"
2139469993,Vinaigrette de cassis,"huile de canola, sirop de cassis(cassis, eau, sucre), jus de citron, moutarde de dijon, basilic, ail, sel et poivre"
2139469994,cassis frais,cassis
2139469995,cassis congelé,cassis
2139469996,amélanches congelées,amélanches
2139469997,sureau congelé,sureau
2139469999,Pâté à la truite  ,"truite,garniture,pomme de terre désidraté,margarine,sel d'oignon,sel,poivre,épice,pate,lait,blé,soya sulfite."
2139470001,Tomates cerises bio mélange de couleurs,tomates
2139470002,Carottes 3 couleurs,carottes
2139470003,Patates rouges bio,pomme de terre
2139470004,steak/intérieur de ronde,cerf rouge
2139470005,steak/extérieur de ronde,cerf rouge
2139470006,steak/contre-filet,cerf rouge
2139470007,Betterave cylindrique - Bio,betterave
2139470008,courgette soleil,courgette
2139470009, Betteraves jaunes bio,betteraves
2139470010,Onguent apaisant,"huile d’olive*(olea europea ) et de pépins de raisins (vitis vinifera ), huile de macération de calendule*( calendula officinalis ), cire d’abeille+, argile blanche+, vit. e, * biologique, + écologique"
2139470011,Mousse de saumon fumé,"saumon fumé atlantique, crème 35 %, fromage a la crème, eau,mayonnaise, céleri,oignon,poivrons, pâte de tomate, gélatine, sel, cayenne. "
2139470012,Tomatillos violets bio,"fruit mauve, idéal pour faire de la salsa avec de l'ail, de la coriandre et du jalapeno. "
2139470014,Bâton hydratant au karité (La Collection Escargot)," huile de pépins de raisins (vitis vinifera), huile de macération de calendule*(calendula officinalis), beurre de karité* (butyrospermum parkii ), cire d’abeille+ et vit e * biologique, + écologique"
2139470018,Baume à lèvres à la cire d'abeilles et au miel,"huile de macération de calendule *, cire d’abeille,  vitamine e, * biologique, + écologique"
2139470022,Baume à lèvres mangue/orange,"huile de pépins de raisins, cire abeille +, beurre de  mangue *, he orange douce *, vit e, * biologique, + écologique"
2139470024,Pollen,pollen d’abeilles récolté en saison 
2139470025,Coquilles fruits de mer,"lait, beurre, farine, fumet de poisson, crevettes nordiques, pétoncles, chair de poisson(sole ou aiglefin ou turbot ou fletan)mozzarella(lait part. écrémé,subst. laitieres modifiées,culture bactérienne,sel,chlorure de calcium, enzymes microbiennes,cellulose) eau, oignon, céleri, épices. "
2139470029,Courgette en mélange,courgette
2139470031,Huile de macération de molène,huile d’olive bio + fleurs de molène de nos jardins de plantes médicinales de culture écologique
2139470035,Crème à la lavande (couperose/rosacée),"huile de macération de lavande et ou rose, cire émulsifiante, gel d’aloès, hydrolat d’hamamélis et/ou noisettier et/ou pruche, he lavande, sorbate de potassium et vitamine e"
2139470038,Savon La Dame qui Pique,"huile de macération d’ortie/olive oil &nettle, huile d’olive/olive oil et  de coco/coconut oil bio, décoction d’ortie/nettle tea, hydroxyde de sodium/sodium hydroxide , karité/shea butter, huile de ricin/castor oil, miel/honey, poudre d’ortie/nettle powder, vitamine e/vitamin e."
2139470044,Kit de savons ''Découverte'',selon les savons sélectionnés (les ingrédients sont toujours issus de culture écologique et/ou biologique
2139470056,Baume feux sauvages,"huile de macération de mélisse (huile d'olive bio + feuilles de mélisse écologique), huile de macération de camomille (huile d'olive bio + fleurs de camomille écologique), cire d'abeilles, huile de coco bio,  he lavande et de théier et vitamine e"
2139470057,Maïs sucré / Blé d'Inde - BIO,maïs sucré
2139470058,Melon cantaloup bio,""
2139470059,"Pain au fromage de chèvre et pruneaux, sac papier","farine blanche non blanchie, levain (eau, farine de blé intégrale), fromage de chèvre, pruneaux, amandes, sel"
2139470060,Crème à l'eau de rose,"gel d'aloès, hydrolat de rose bio, huile de macération de calendula (huile d'olive bio, fleurs de calendule bio et/ou écologique, cire émulsifiante, sorbate de potassium, he thé des bois 100% pure et naturelle, vitamine e"
2139470061,Cantaloup Bio,cantaloup
2139470062,PIZZA AUX FRUITS DE MER 550 GR,"lait, beurre,farine,fumet de poisson,crevettes nordiques,pétoncles,chair de poisson( turbot ou sole ou aiglefin) eau,mozzarella(lait part. écrémé,substances laitieres modifiées,cultures bactériennes, sel) oignons, céleri,épices. pate: farine blanche, saindoux,huile végétale,levure, sel,sucre."
2139470063,Gratin de fruits de mer,"lait,beurre,fumet de poisson,crevettes nordiques,pétoncles, chair de poisson ( sole ou turbot ou aiglefin ou flétan) eau,mozzarella( lait part écrémé,substances laitieres modifiées, cultures bactériennes,sel,chlorue calcium,enzyme microbiennes,cellulose,natamycin) oignon, céleri, épices."
2139470064,Mousse de crevettes,"crevettes nordiques, crème 35 %, fromage a la crème,eau, mayonnaise,céleri,oignon,poivrons,pâte de tomate, gélatine, sel,cayenne.  "
2139470065,Rouleaux du printemps aux crevettes,"crevettes nordiques, choux nappa, céleri,vermicelle de riz(farine de riz, eau blé, fèves de soya, sel, acide lactique) farine de blé, acide ascorbique."
2139470066,Assiette surprise sushi 6 mcx,"riz , feuille d' algue, vinaigre de riz. poissons et fruits de mer variés."
2139470067,Assiette nippone sushis 8 mcx,"riz, algue nori, vinaigre de riz , poissons et fruits de mer variés."
2139470068,Assiette moulière sushis 10 mcx,"riz, algue nori, vinaigre de riz, poissons et fruits de mer variés."
2139470069,Courge potimaron bio,courge d'hiver
2139470070,Maïs sucré jaune / Blé d'Inde - BIO,maïs sucré
2139470072,Poivron biologique - Trio 3 couleurs,poivrons
2139470073,Gombos bio,gombos
2139470074,Gravlax de saumon,"saumon de l`atlantique, sel, sucre, aneth,citron et poivre."
2139470075,Coquille La moulière,"flétan,homard, crabe,langoustine,citron,lait, beurre,fumet poisson, farine, oignon,céleri, épices, mozzarella."
2139470076,Croquettes de poisson,"filet de sole ou turbot, ou vivaneau ou tilapia., pommes de terre, lait, oeufs,moutarde de dijon, chapelure( farine de blé,sucre, levure,huile de soya, sel.), cayenne.huile dòlive, échalotes, épices."
2139470077,Chaudrée de palourdes,"palordes, pommes de terre, lait, jus de palourdes, oignons, poivrons,beurre, farine.épices."
2139470078,Soupe de poisson,"lait. eau, poisson blanc, pommes de terre, carotte, céleri, oignons, beurre, sel, poivre."
2139470081,Poivron jaune - Bio,poivron
2139470084,noisettes entières,noisette
2139470085,Savon Le talon Rugueux," huile d’olive/olive oil et de coco/coconut oil bio, eau/water, hydroxyde de sodium/sodium hydroxide, pierre ponce/pumice, karité/shea butter, huile de ricin/castor oil, miel/honey, coloration naturelle/natural dye, he menthe poivrée/pepper mint , vitamine e/vitamin e."
2139470086,Persil Italien,persil
2139470087,Savon Le thérapeute,"huile d’olive/olive oil et de coco/coconut oil bio, karité/ shea butter,  eau/water, hydroxyde de sodium/sodium hydroxide, vitamine e/vitamin e."
2139470088,Coriandre fraiche bio,coriandre
2139470089,Persil italien frais,persil frais
2139470090,Thym frais bio,thym frais
2139470091,Origan frais,origan
2139470092,Ciboulette bio,ciboulette
2139470093,Potage à la bette à carde et légumes,"bette à carde, oignon, carotte, céleri, lait champignon"
2139470094,Fenouil frais bio,fenouil en feuilles
2139470095,Tomates #2,tomates rouges imparfaites
2139470096,Patates jaunes bio,pommes de terre
2139470097,Courge Spaghetti bio,courge spaghetti
2139470098,Courge Red Kuri,courge red kuri
2139470099,Courge Butternut bio,courge musquée
2139470100,"Courge ""Blue hubbard""",courge
2139470107,Baluchons de crevettes et brie,"crevettes nordiques, pâte filo( farine de blé non balanchie,eau,fécule mais, huile végétale de canola,sel , dextrose, sorbate potassium,tricalcium phosphate)fromage brie (lait pasteurisé,substances laitieres modifiées,culture bactérienne)jus lime,coriandre, poivre."
2139470108,Pizza saumon fumé 450 gr.,"pâte( farine, eau, saindoux, levure, sel, propionate de calcium,acide ascorbique) saumon fumé atlantique, fromage brie( lait pasteurisé, substances laitières modifiées,  culture bactérienne, sel) ricotta de brebis ( lactosérum, sel) oignons, câpres,vinaigre, pesto basilic, poivre."
2139470120,Savon sel de mer,"huile de coco bio, eau filtrée huile de palme éco social, huile d’olive bio, soude, sel de mer, vitamine e"
2139470127,Lentilles du Monastère (genre ragoût),"lentilles vertes ou brunes, oignons, tomates en dés, carottes râpées, bouillon de légumes maison, assaisonnement"
2139470131,Saucisses La Herman,"veau, porc,fromage le hermann (fromagerie ducharme). chapelure de blé rillé, épinard deshydratés,fécule de tapioka,épices,acide ascorbique,agent de conditionnement,bioxyde de silicium,polysorbathe 80"
2139470133,P`tit délice Brie,"lait pasteurisé,culture bactérienne,sel , présure"
2139470134,P`tit délice Brie triple crème,"lait pasteurisé,culture bactérienne,sel , présure"
2139470135,Pomme - Lobo #2,pomme
2139470136,Soupe tomates et maïs,"bouillon de légumes maison, maïs en grains, tomates en dés, acrottes, céleri, nouilles vermicelles "
2139470138,Chou vert bio,chou
2139470139,Céleri-rave bio,celeri-rave
2139470140,Basilic en pot biologique,basilic
2139470141,Tomates à ketchup bio,"tomates rouges, vertes,certaines parfaites, certaines imparfaites"
2139470142,Citrouille bio,citrouille
2139470143,Courge poivrée bio,courge poivrée
2139470144,Courge delicata,courge delicata
2139470145,Chou rave bio,chou rave
2139470146,Muffins colorés sans sucre ajouté,"farine moulin la pierre , flocons d'avoine, raisins secs, canneberges séchées, jus pure de sureau  le sureau de la ham, compote de pomme non sucrée, huile de canola, graines de chia, épices, "
2139470147,Gâteau aux fruits,"fruits confits, raisins secs, canneberges séchées, farine moulin la pierre,cassonade, beurre, cerises marasquin, oeufs, mélasse, café, épices "
2139470148,Potage de légumes et pois chiches (crème),"bouillon de légumes maison, carotte, oignon, céleri, pois chiches, ail"
2139470149,Onguent plantain,"huile de macération de plantain(huile d'olive bio, plantain, huile de ricin), cire d'abeilles, vitamine e"
